call_id,overhead_ns,emulation_mode
695,17,ebpf-noop-bpftrace-active
696,15,ebpf-noop-bpftrace-active
697,16,ebpf-noop-bpftrace-active
698,16,ebpf-noop-bpftrace-active
699,15,ebpf-noop-bpftrace-active
700,16,ebpf-noop-bpftrace-active
701,17,ebpf-noop-bpftrace-active
702,18,ebpf-noop-bpftrace-active
703,16,ebpf-noop-bpftrace-active
704,17,ebpf-noop-bpftrace-active
705,16,ebpf-noop-bpftrace-active
706,15,ebpf-noop-bpftrace-active
707,17,ebpf-noop-bpftrace-active
708,16,ebpf-noop-bpftrace-active
709,16,ebpf-noop-bpftrace-active
710,16,ebpf-noop-bpftrace-active
711,16,ebpf-noop-bpftrace-active
712,16,ebpf-noop-bpftrace-active
713,16,ebpf-noop-bpftrace-active
714,15,ebpf-noop-bpftrace-active
715,15,ebpf-noop-bpftrace-active
716,16,ebpf-noop-bpftrace-active
717,16,ebpf-noop-bpftrace-active
718,17,ebpf-noop-bpftrace-active
719,17,ebpf-noop-bpftrace-active
720,18,ebpf-noop-bpftrace-active
721,15,ebpf-noop-bpftrace-active
722,15,ebpf-noop-bpftrace-active
723,16,ebpf-noop-bpftrace-active
724,16,ebpf-noop-bpftrace-active
725,17,ebpf-noop-bpftrace-active
726,16,ebpf-noop-bpftrace-active
727,16,ebpf-noop-bpftrace-active
728,16,ebpf-noop-bpftrace-active
729,16,ebpf-noop-bpftrace-active
730,16,ebpf-noop-bpftrace-active
731,17,ebpf-noop-bpftrace-active
732,16,ebpf-noop-bpftrace-active
733,17,ebpf-noop-bpftrace-active
734,15,ebpf-noop-bpftrace-active
735,16,ebpf-noop-bpftrace-active
736,16,ebpf-noop-bpftrace-active
737,17,ebpf-noop-bpftrace-active
738,16,ebpf-noop-bpftrace-active
739,16,ebpf-noop-bpftrace-active
740,16,ebpf-noop-bpftrace-active
741,15,ebpf-noop-bpftrace-active
742,17,ebpf-noop-bpftrace-active
743,17,ebpf-noop-bpftrace-active
744,17,ebpf-noop-bpftrace-active
745,15,ebpf-noop-bpftrace-active
746,16,ebpf-noop-bpftrace-active
747,19,ebpf-noop-bpftrace-active
748,23,ebpf-noop-bpftrace-active
749,15,ebpf-noop-bpftrace-active
750,15,ebpf-noop-bpftrace-active
751,15,ebpf-noop-bpftrace-active
752,16,ebpf-noop-bpftrace-active
753,15,ebpf-noop-bpftrace-active
754,17,ebpf-noop-bpftrace-active
755,16,ebpf-noop-bpftrace-active
756,16,ebpf-noop-bpftrace-active
757,16,ebpf-noop-bpftrace-active
758,15,ebpf-noop-bpftrace-active
759,15,ebpf-noop-bpftrace-active
760,15,ebpf-noop-bpftrace-active
761,15,ebpf-noop-bpftrace-active
762,15,ebpf-noop-bpftrace-active
763,16,ebpf-noop-bpftrace-active
764,16,ebpf-noop-bpftrace-active
765,16,ebpf-noop-bpftrace-active
766,15,ebpf-noop-bpftrace-active
767,15,ebpf-noop-bpftrace-active
768,15,ebpf-noop-bpftrace-active
769,16,ebpf-noop-bpftrace-active
770,17,ebpf-noop-bpftrace-active
771,15,ebpf-noop-bpftrace-active
772,16,ebpf-noop-bpftrace-active
773,15,ebpf-noop-bpftrace-active
774,16,ebpf-noop-bpftrace-active
775,16,ebpf-noop-bpftrace-active
776,15,ebpf-noop-bpftrace-active
777,15,ebpf-noop-bpftrace-active
778,16,ebpf-noop-bpftrace-active
779,16,ebpf-noop-bpftrace-active
780,16,ebpf-noop-bpftrace-active
781,15,ebpf-noop-bpftrace-active
782,17,ebpf-noop-bpftrace-active
783,16,ebpf-noop-bpftrace-active
784,15,ebpf-noop-bpftrace-active
785,16,ebpf-noop-bpftrace-active
786,16,ebpf-noop-bpftrace-active
787,16,ebpf-noop-bpftrace-active
788,16,ebpf-noop-bpftrace-active
789,15,ebpf-noop-bpftrace-active
790,16,ebpf-noop-bpftrace-active
791,16,ebpf-noop-bpftrace-active
792,16,ebpf-noop-bpftrace-active
793,15,ebpf-noop-bpftrace-active
794,16,ebpf-noop-bpftrace-active
795,16,ebpf-noop-bpftrace-active
796,16,ebpf-noop-bpftrace-active
797,16,ebpf-noop-bpftrace-active
798,15,ebpf-noop-bpftrace-active
799,16,ebpf-noop-bpftrace-active
800,15,ebpf-noop-bpftrace-active
801,16,ebpf-noop-bpftrace-active
802,15,ebpf-noop-bpftrace-active
803,15,ebpf-noop-bpftrace-active
804,15,ebpf-noop-bpftrace-active
805,15,ebpf-noop-bpftrace-active
806,15,ebpf-noop-bpftrace-active
807,15,ebpf-noop-bpftrace-active
808,15,ebpf-noop-bpftrace-active
809,16,ebpf-noop-bpftrace-active
810,15,ebpf-noop-bpftrace-active
811,15,ebpf-noop-bpftrace-active
812,15,ebpf-noop-bpftrace-active
813,16,ebpf-noop-bpftrace-active
814,15,ebpf-noop-bpftrace-active
815,15,ebpf-noop-bpftrace-active
816,15,ebpf-noop-bpftrace-active
817,15,ebpf-noop-bpftrace-active
818,15,ebpf-noop-bpftrace-active
819,15,ebpf-noop-bpftrace-active
820,15,ebpf-noop-bpftrace-active
821,15,ebpf-noop-bpftrace-active
822,15,ebpf-noop-bpftrace-active
823,16,ebpf-noop-bpftrace-active
824,16,ebpf-noop-bpftrace-active
825,17,ebpf-noop-bpftrace-active
826,16,ebpf-noop-bpftrace-active
827,15,ebpf-noop-bpftrace-active
828,15,ebpf-noop-bpftrace-active
829,16,ebpf-noop-bpftrace-active
830,15,ebpf-noop-bpftrace-active
831,16,ebpf-noop-bpftrace-active
832,15,ebpf-noop-bpftrace-active
833,16,ebpf-noop-bpftrace-active
834,16,ebpf-noop-bpftrace-active
835,17,ebpf-noop-bpftrace-active
836,17,ebpf-noop-bpftrace-active
837,16,ebpf-noop-bpftrace-active
838,15,ebpf-noop-bpftrace-active
839,15,ebpf-noop-bpftrace-active
840,16,ebpf-noop-bpftrace-active
841,17,ebpf-noop-bpftrace-active
842,16,ebpf-noop-bpftrace-active
843,15,ebpf-noop-bpftrace-active
844,16,ebpf-noop-bpftrace-active
845,17,ebpf-noop-bpftrace-active
846,15,ebpf-noop-bpftrace-active
847,16,ebpf-noop-bpftrace-active
848,15,ebpf-noop-bpftrace-active
849,16,ebpf-noop-bpftrace-active
850,16,ebpf-noop-bpftrace-active
851,15,ebpf-noop-bpftrace-active
852,15,ebpf-noop-bpftrace-active
853,15,ebpf-noop-bpftrace-active
854,15,ebpf-noop-bpftrace-active
855,16,ebpf-noop-bpftrace-active
856,15,ebpf-noop-bpftrace-active
857,15,ebpf-noop-bpftrace-active
858,15,ebpf-noop-bpftrace-active
859,16,ebpf-noop-bpftrace-active
860,16,ebpf-noop-bpftrace-active
861,15,ebpf-noop-bpftrace-active
862,14,ebpf-noop-bpftrace-active
863,15,ebpf-noop-bpftrace-active
864,15,ebpf-noop-bpftrace-active
865,17,ebpf-noop-bpftrace-active
866,16,ebpf-noop-bpftrace-active
867,16,ebpf-noop-bpftrace-active
868,15,ebpf-noop-bpftrace-active
869,15,ebpf-noop-bpftrace-active
870,16,ebpf-noop-bpftrace-active
871,14,ebpf-noop-bpftrace-active
872,15,ebpf-noop-bpftrace-active
873,14,ebpf-noop-bpftrace-active
874,16,ebpf-noop-bpftrace-active
875,16,ebpf-noop-bpftrace-active
876,16,ebpf-noop-bpftrace-active
877,16,ebpf-noop-bpftrace-active
878,16,ebpf-noop-bpftrace-active
879,16,ebpf-noop-bpftrace-active
880,15,ebpf-noop-bpftrace-active
881,15,ebpf-noop-bpftrace-active
882,14,ebpf-noop-bpftrace-active
883,16,ebpf-noop-bpftrace-active
884,16,ebpf-noop-bpftrace-active
885,16,ebpf-noop-bpftrace-active
886,15,ebpf-noop-bpftrace-active
887,15,ebpf-noop-bpftrace-active
888,15,ebpf-noop-bpftrace-active
889,15,ebpf-noop-bpftrace-active
890,16,ebpf-noop-bpftrace-active
891,15,ebpf-noop-bpftrace-active
892,14,ebpf-noop-bpftrace-active
893,15,ebpf-noop-bpftrace-active
894,16,ebpf-noop-bpftrace-active
895,15,ebpf-noop-bpftrace-active
896,15,ebpf-noop-bpftrace-active
897,16,ebpf-noop-bpftrace-active
898,15,ebpf-noop-bpftrace-active
899,15,ebpf-noop-bpftrace-active
900,15,ebpf-noop-bpftrace-active
901,15,ebpf-noop-bpftrace-active
902,15,ebpf-noop-bpftrace-active
903,16,ebpf-noop-bpftrace-active
904,16,ebpf-noop-bpftrace-active
905,17,ebpf-noop-bpftrace-active
906,16,ebpf-noop-bpftrace-active
907,15,ebpf-noop-bpftrace-active
908,15,ebpf-noop-bpftrace-active
909,16,ebpf-noop-bpftrace-active
910,16,ebpf-noop-bpftrace-active
911,16,ebpf-noop-bpftrace-active
912,16,ebpf-noop-bpftrace-active
913,16,ebpf-noop-bpftrace-active
914,16,ebpf-noop-bpftrace-active
915,16,ebpf-noop-bpftrace-active
916,15,ebpf-noop-bpftrace-active
917,15,ebpf-noop-bpftrace-active
918,17,ebpf-noop-bpftrace-active
919,15,ebpf-noop-bpftrace-active
920,17,ebpf-noop-bpftrace-active
921,16,ebpf-noop-bpftrace-active
922,16,ebpf-noop-bpftrace-active
923,16,ebpf-noop-bpftrace-active
924,16,ebpf-noop-bpftrace-active
925,16,ebpf-noop-bpftrace-active
926,16,ebpf-noop-bpftrace-active
927,15,ebpf-noop-bpftrace-active
928,15,ebpf-noop-bpftrace-active
929,15,ebpf-noop-bpftrace-active
930,16,ebpf-noop-bpftrace-active
931,16,ebpf-noop-bpftrace-active
932,16,ebpf-noop-bpftrace-active
933,15,ebpf-noop-bpftrace-active
934,15,ebpf-noop-bpftrace-active
935,14,ebpf-noop-bpftrace-active
936,16,ebpf-noop-bpftrace-active
937,16,ebpf-noop-bpftrace-active
938,16,ebpf-noop-bpftrace-active
939,16,ebpf-noop-bpftrace-active
940,16,ebpf-noop-bpftrace-active
941,15,ebpf-noop-bpftrace-active
942,14,ebpf-noop-bpftrace-active
943,14,ebpf-noop-bpftrace-active
944,15,ebpf-noop-bpftrace-active
945,15,ebpf-noop-bpftrace-active
946,16,ebpf-noop-bpftrace-active
947,16,ebpf-noop-bpftrace-active
948,16,ebpf-noop-bpftrace-active
949,15,ebpf-noop-bpftrace-active
950,16,ebpf-noop-bpftrace-active
951,14,ebpf-noop-bpftrace-active
952,15,ebpf-noop-bpftrace-active
953,15,ebpf-noop-bpftrace-active
954,16,ebpf-noop-bpftrace-active
955,16,ebpf-noop-bpftrace-active
956,16,ebpf-noop-bpftrace-active
957,15,ebpf-noop-bpftrace-active
958,16,ebpf-noop-bpftrace-active
959,15,ebpf-noop-bpftrace-active
960,15,ebpf-noop-bpftrace-active
961,15,ebpf-noop-bpftrace-active
962,15,ebpf-noop-bpftrace-active
963,15,ebpf-noop-bpftrace-active
964,15,ebpf-noop-bpftrace-active
965,16,ebpf-noop-bpftrace-active
966,16,ebpf-noop-bpftrace-active
967,15,ebpf-noop-bpftrace-active
968,16,ebpf-noop-bpftrace-active
969,15,ebpf-noop-bpftrace-active
970,15,ebpf-noop-bpftrace-active
971,15,ebpf-noop-bpftrace-active
972,15,ebpf-noop-bpftrace-active
973,15,ebpf-noop-bpftrace-active
974,16,ebpf-noop-bpftrace-active
975,16,ebpf-noop-bpftrace-active
976,16,ebpf-noop-bpftrace-active
977,15,ebpf-noop-bpftrace-active
978,15,ebpf-noop-bpftrace-active
979,15,ebpf-noop-bpftrace-active
980,15,ebpf-noop-bpftrace-active
981,16,ebpf-noop-bpftrace-active
982,16,ebpf-noop-bpftrace-active
983,15,ebpf-noop-bpftrace-active
984,16,ebpf-noop-bpftrace-active
985,16,ebpf-noop-bpftrace-active
986,16,ebpf-noop-bpftrace-active
987,15,ebpf-noop-bpftrace-active
988,16,ebpf-noop-bpftrace-active
989,16,ebpf-noop-bpftrace-active
990,16,ebpf-noop-bpftrace-active
991,16,ebpf-noop-bpftrace-active
992,16,ebpf-noop-bpftrace-active
993,15,ebpf-noop-bpftrace-active
994,15,ebpf-noop-bpftrace-active
995,16,ebpf-noop-bpftrace-active
996,15,ebpf-noop-bpftrace-active
997,16,ebpf-noop-bpftrace-active
998,16,ebpf-noop-bpftrace-active
999,16,ebpf-noop-bpftrace-active
