cb_index,llr_len,decode_us,bit_diff,e2e_us,emulation_mode,source
3125,19200,10903.8,-1,11278.5,gcp_kvm_cxl_bpftime_node1,measured
3126,19200,11189.0,-1,11616.4,gcp_kvm_cxl_bpftime_node1,measured
3127,19200,10976.8,-1,11385.3,gcp_kvm_cxl_bpftime_node1,measured
3128,19200,10681.3,-1,10878.6,gcp_kvm_cxl_bpftime_node1,measured
3129,19200,10627.8,-1,10909.9,gcp_kvm_cxl_bpftime_node1,measured
3130,19200,11274.1,-1,11694.2,gcp_kvm_cxl_bpftime_node1,measured
3131,19200,11433.8,-1,11865.7,gcp_kvm_cxl_bpftime_node1,measured
3132,19200,11006.2,-1,11392.6,gcp_kvm_cxl_bpftime_node1,measured
3133,19200,11379.2,-1,11791.2,gcp_kvm_cxl_bpftime_node1,measured
3134,19200,10739.6,-1,11176.7,gcp_kvm_cxl_bpftime_node1,measured
3135,19200,11285.2,-1,11717.6,gcp_kvm_cxl_bpftime_node1,measured
3136,19200,11212.7,-1,11483.9,gcp_kvm_cxl_bpftime_node1,measured
3137,19200,10572.7,-1,11045.9,gcp_kvm_cxl_bpftime_node1,measured
3138,19200,11230.8,-1,11427.1,gcp_kvm_cxl_bpftime_node1,measured
3139,19200,10451.8,-1,10818.3,gcp_kvm_cxl_bpftime_node1,measured
3140,19200,10971.8,-1,11252.6,gcp_kvm_cxl_bpftime_node1,measured
3141,19200,11109.9,-1,11505.3,gcp_kvm_cxl_bpftime_node1,measured
3142,19200,11097.9,-1,11558.0,gcp_kvm_cxl_bpftime_node1,measured
3143,19200,10883.9,-1,11245.8,gcp_kvm_cxl_bpftime_node1,measured
3144,19200,11201.2,-1,11743.8,gcp_kvm_cxl_bpftime_node1,measured
3145,19200,11170.0,-1,11447.6,gcp_kvm_cxl_bpftime_node1,measured
3146,19200,11323.0,-1,11713.5,gcp_kvm_cxl_bpftime_node1,measured
3147,19200,11140.8,-1,11603.2,gcp_kvm_cxl_bpftime_node1,measured
3148,19200,11095.9,-1,11458.7,gcp_kvm_cxl_bpftime_node1,measured
3149,19200,11194.9,-1,11652.5,gcp_kvm_cxl_bpftime_node1,measured
3150,19200,11326.9,-1,11788.1,gcp_kvm_cxl_bpftime_node1,measured
3151,19200,11118.3,-1,11493.2,gcp_kvm_cxl_bpftime_node1,measured
3152,19200,11248.2,-1,11758.7,gcp_kvm_cxl_bpftime_node1,measured
3153,19200,11212.5,-1,11655.9,gcp_kvm_cxl_bpftime_node1,measured
3154,19200,11092.3,-1,11481.4,gcp_kvm_cxl_bpftime_node1,measured
3155,19200,11097.6,-1,11568.8,gcp_kvm_cxl_bpftime_node1,measured
3156,19200,11013.8,-1,11423.7,gcp_kvm_cxl_bpftime_node1,measured
3157,19200,11142.2,-1,11676.8,gcp_kvm_cxl_bpftime_node1,measured
3158,19200,10760.6,-1,11184.2,gcp_kvm_cxl_bpftime_node1,measured
3159,19200,10570.2,-1,10873.3,gcp_kvm_cxl_bpftime_node1,measured
3160,19200,11346.9,-1,11760.6,gcp_kvm_cxl_bpftime_node1,measured
3161,19200,10878.8,-1,11313.2,gcp_kvm_cxl_bpftime_node1,measured
3162,19200,11037.2,-1,11568.0,gcp_kvm_cxl_bpftime_node1,measured
3163,19200,11166.7,-1,11615.2,gcp_kvm_cxl_bpftime_node1,measured
3164,19200,11140.9,-1,11411.2,gcp_kvm_cxl_bpftime_node1,measured
3165,19200,10915.6,-1,11371.6,gcp_kvm_cxl_bpftime_node1,measured
3166,19200,11137.5,-1,11474.8,gcp_kvm_cxl_bpftime_node1,measured
3167,19200,11035.4,-1,11437.6,gcp_kvm_cxl_bpftime_node1,measured
3168,19200,11194.0,-1,11582.9,gcp_kvm_cxl_bpftime_node1,measured
3169,19200,10818.5,-1,11242.5,gcp_kvm_cxl_bpftime_node1,measured
3170,19200,10533.6,-1,10814.8,gcp_kvm_cxl_bpftime_node1,measured
3171,19200,11088.6,-1,11449.8,gcp_kvm_cxl_bpftime_node1,measured
3172,19200,11114.9,-1,11465.8,gcp_kvm_cxl_bpftime_node1,measured
3173,19200,11149.0,-1,11558.3,gcp_kvm_cxl_bpftime_node1,measured
3174,19200,11064.8,-1,11411.8,gcp_kvm_cxl_bpftime_node1,measured
3175,19200,11195.4,-1,11589.3,gcp_kvm_cxl_bpftime_node1,measured
3176,19200,10669.8,-1,11117.2,gcp_kvm_cxl_bpftime_node1,measured
3177,19200,10494.1,-1,10872.8,gcp_kvm_cxl_bpftime_node1,measured
3178,19200,10491.5,-1,10947.7,gcp_kvm_cxl_bpftime_node1,measured
3179,19200,11169.2,-1,11586.8,gcp_kvm_cxl_bpftime_node1,measured
3180,19200,11368.8,-1,11726.0,gcp_kvm_cxl_bpftime_node1,measured
3181,19200,10909.2,-1,11358.8,gcp_kvm_cxl_bpftime_node1,measured
3182,19200,10710.5,-1,10995.2,gcp_kvm_cxl_bpftime_node1,measured
3183,19200,11090.4,-1,11324.4,gcp_kvm_cxl_bpftime_node1,measured
3184,19200,10683.8,-1,11023.5,gcp_kvm_cxl_bpftime_node1,measured
3185,19200,10642.9,-1,10851.5,gcp_kvm_cxl_bpftime_node1,measured
3186,19200,11122.1,-1,11314.6,gcp_kvm_cxl_bpftime_node1,measured
3187,19200,10804.1,-1,11093.6,gcp_kvm_cxl_bpftime_node1,measured
3188,19200,10575.0,-1,10913.8,gcp_kvm_cxl_bpftime_node1,measured
3189,19200,10509.3,-1,10792.2,gcp_kvm_cxl_bpftime_node1,measured
3190,19200,10792.2,-1,11310.2,gcp_kvm_cxl_bpftime_node1,measured
3191,19200,10960.3,-1,11401.3,gcp_kvm_cxl_bpftime_node1,measured
3192,19200,10712.8,-1,11251.6,gcp_kvm_cxl_bpftime_node1,measured
3193,19200,11102.5,-1,11477.2,gcp_kvm_cxl_bpftime_node1,measured
3194,19200,10748.2,-1,11093.5,gcp_kvm_cxl_bpftime_node1,measured
3195,19200,11427.5,-1,11889.4,gcp_kvm_cxl_bpftime_node1,measured
3196,19200,11205.7,-1,11424.9,gcp_kvm_cxl_bpftime_node1,measured
3197,19200,11162.7,-1,11614.2,gcp_kvm_cxl_bpftime_node1,measured
3198,19200,10823.8,-1,11271.0,gcp_kvm_cxl_bpftime_node1,measured
3199,19200,10629.4,-1,11066.0,gcp_kvm_cxl_bpftime_node1,measured
3200,19200,11255.8,-1,11768.6,gcp_kvm_cxl_bpftime_node1,measured
3201,19200,11275.2,-1,11769.8,gcp_kvm_cxl_bpftime_node1,measured
3202,19200,11519.8,-1,11937.6,gcp_kvm_cxl_bpftime_node1,measured
3203,19200,10946.6,-1,11332.4,gcp_kvm_cxl_bpftime_node1,measured
3204,19200,10866.3,-1,11144.8,gcp_kvm_cxl_bpftime_node1,measured
3205,19200,11233.8,-1,11658.1,gcp_kvm_cxl_bpftime_node1,measured
3206,19200,11216.2,-1,11677.8,gcp_kvm_cxl_bpftime_node1,measured
3207,19200,10610.2,-1,10997.0,gcp_kvm_cxl_bpftime_node1,measured
3208,19200,10733.3,-1,11162.3,gcp_kvm_cxl_bpftime_node1,measured
3209,19200,10537.8,-1,10829.1,gcp_kvm_cxl_bpftime_node1,measured
3210,19200,11016.0,-1,11322.4,gcp_kvm_cxl_bpftime_node1,measured
3211,19200,11353.5,-1,11635.2,gcp_kvm_cxl_bpftime_node1,measured
3212,19200,10737.0,-1,11141.4,gcp_kvm_cxl_bpftime_node1,measured
3213,19200,11361.7,-1,11785.1,gcp_kvm_cxl_bpftime_node1,measured
3214,19200,10952.3,-1,11415.2,gcp_kvm_cxl_bpftime_node1,measured
3215,19200,10712.6,-1,11100.1,gcp_kvm_cxl_bpftime_node1,measured
3216,19200,11165.2,-1,11617.2,gcp_kvm_cxl_bpftime_node1,measured
3217,19200,11093.1,-1,11471.5,gcp_kvm_cxl_bpftime_node1,measured
3218,19200,11249.3,-1,11735.3,gcp_kvm_cxl_bpftime_node1,measured
3219,19200,11146.8,-1,11677.8,gcp_kvm_cxl_bpftime_node1,measured
3220,19200,11178.1,-1,11579.3,gcp_kvm_cxl_bpftime_node1,measured
3221,19200,11342.9,-1,11779.7,gcp_kvm_cxl_bpftime_node1,measured
3222,19200,10675.3,-1,11160.4,gcp_kvm_cxl_bpftime_node1,measured
3223,19200,11317.6,-1,11847.2,gcp_kvm_cxl_bpftime_node1,measured
3224,19200,11166.2,-1,11656.6,gcp_kvm_cxl_bpftime_node1,measured
3225,19200,11388.2,-1,11801.0,gcp_kvm_cxl_bpftime_node1,measured
3226,19200,11022.5,-1,11340.4,gcp_kvm_cxl_bpftime_node1,measured
3227,19200,13953.0,-1,14514.3,gcp_kvm_cxl_bpftime_node1,measured
3228,19200,11083.1,-1,11409.0,gcp_kvm_cxl_bpftime_node1,measured
3229,19200,11272.4,-1,11814.3,gcp_kvm_cxl_bpftime_node1,measured
3230,19200,11210.7,-1,11575.2,gcp_kvm_cxl_bpftime_node1,measured
3231,19200,11268.9,-1,11685.6,gcp_kvm_cxl_bpftime_node1,measured
3232,19200,11128.9,-1,11411.2,gcp_kvm_cxl_bpftime_node1,measured
3233,19200,11062.6,-1,11509.8,gcp_kvm_cxl_bpftime_node1,measured
3234,19200,10589.2,-1,11045.3,gcp_kvm_cxl_bpftime_node1,measured
3235,19200,10626.6,-1,11073.1,gcp_kvm_cxl_bpftime_node1,measured
3236,19200,11229.5,-1,11688.9,gcp_kvm_cxl_bpftime_node1,measured
3237,19200,11240.9,-1,11605.1,gcp_kvm_cxl_bpftime_node1,measured
3238,19200,11407.9,-1,11839.7,gcp_kvm_cxl_bpftime_node1,measured
3239,19200,11219.5,-1,11607.2,gcp_kvm_cxl_bpftime_node1,measured
3240,19200,11167.8,-1,11642.8,gcp_kvm_cxl_bpftime_node1,measured
3241,19200,11193.9,-1,11630.6,gcp_kvm_cxl_bpftime_node1,measured
3242,19200,11167.1,-1,11499.2,gcp_kvm_cxl_bpftime_node1,measured
3243,19200,11084.0,-1,11612.2,gcp_kvm_cxl_bpftime_node1,measured
3244,19200,11141.2,-1,11491.6,gcp_kvm_cxl_bpftime_node1,measured
3245,19200,10619.2,-1,11063.4,gcp_kvm_cxl_bpftime_node1,measured
3246,19200,11539.4,-1,11979.3,gcp_kvm_cxl_bpftime_node1,measured
3247,19200,11167.5,-1,11437.4,gcp_kvm_cxl_bpftime_node1,measured
3248,19200,10954.3,-1,11270.9,gcp_kvm_cxl_bpftime_node1,measured
3249,19200,11149.5,-1,11677.6,gcp_kvm_cxl_bpftime_node1,measured
3250,19200,11164.3,-1,11480.5,gcp_kvm_cxl_bpftime_node1,measured
3251,19200,10639.2,-1,11109.2,gcp_kvm_cxl_bpftime_node1,measured
3252,19200,11031.8,-1,11369.2,gcp_kvm_cxl_bpftime_node1,measured
3253,19200,11097.2,-1,11403.5,gcp_kvm_cxl_bpftime_node1,measured
3254,19200,11282.5,-1,11748.3,gcp_kvm_cxl_bpftime_node1,measured
3255,19200,10885.5,-1,11236.3,gcp_kvm_cxl_bpftime_node1,measured
3256,19200,11225.7,-1,11776.2,gcp_kvm_cxl_bpftime_node1,measured
3257,19200,11320.7,-1,11747.7,gcp_kvm_cxl_bpftime_node1,measured
3258,19200,10931.7,-1,11387.3,gcp_kvm_cxl_bpftime_node1,measured
3259,19200,11144.9,-1,11580.2,gcp_kvm_cxl_bpftime_node1,measured
3260,19200,11363.5,-1,11785.8,gcp_kvm_cxl_bpftime_node1,measured
3261,19200,11111.8,-1,11392.1,gcp_kvm_cxl_bpftime_node1,measured
3262,19200,11573.1,-1,11989.7,gcp_kvm_cxl_bpftime_node1,measured
3263,19200,11134.5,-1,11518.9,gcp_kvm_cxl_bpftime_node1,measured
3264,19200,11233.7,-1,11692.1,gcp_kvm_cxl_bpftime_node1,measured
3265,19200,10942.4,-1,11355.4,gcp_kvm_cxl_bpftime_node1,measured
3266,19200,11104.3,-1,11558.0,gcp_kvm_cxl_bpftime_node1,measured
3267,19200,11343.8,-1,11633.1,gcp_kvm_cxl_bpftime_node1,measured
3268,19200,10865.1,-1,11294.7,gcp_kvm_cxl_bpftime_node1,measured
3269,19200,11206.0,-1,11762.8,gcp_kvm_cxl_bpftime_node1,measured
3270,19200,10912.5,-1,11138.1,gcp_kvm_cxl_bpftime_node1,measured
3271,19200,11092.1,-1,11586.8,gcp_kvm_cxl_bpftime_node1,measured
3272,19200,11231.3,-1,11510.5,gcp_kvm_cxl_bpftime_node1,measured
3273,19200,10880.3,-1,11268.2,gcp_kvm_cxl_bpftime_node1,measured
3274,19200,10537.4,-1,10945.5,gcp_kvm_cxl_bpftime_node1,measured
3275,19200,10775.8,-1,11052.1,gcp_kvm_cxl_bpftime_node1,measured
3276,19200,10717.4,-1,11004.2,gcp_kvm_cxl_bpftime_node1,measured
3277,19200,10964.8,-1,11240.3,gcp_kvm_cxl_bpftime_node1,measured
3278,19200,10760.7,-1,11065.4,gcp_kvm_cxl_bpftime_node1,measured
3279,19200,10843.1,-1,11142.6,gcp_kvm_cxl_bpftime_node1,measured
3280,19200,11011.1,-1,11294.8,gcp_kvm_cxl_bpftime_node1,measured
3281,19200,11121.6,-1,11585.7,gcp_kvm_cxl_bpftime_node1,measured
3282,19200,11085.2,-1,11531.2,gcp_kvm_cxl_bpftime_node1,measured
3283,19200,11157.9,-1,11594.5,gcp_kvm_cxl_bpftime_node1,measured
3284,19200,10783.6,-1,11078.9,gcp_kvm_cxl_bpftime_node1,measured
3285,19200,10542.1,-1,10981.8,gcp_kvm_cxl_bpftime_node1,measured
3286,19200,10673.0,-1,11137.5,gcp_kvm_cxl_bpftime_node1,measured
3287,19200,11322.7,-1,11825.4,gcp_kvm_cxl_bpftime_node1,measured
3288,19200,10719.2,-1,11167.1,gcp_kvm_cxl_bpftime_node1,measured
3289,19200,10814.1,-1,11167.8,gcp_kvm_cxl_bpftime_node1,measured
3290,19200,11003.8,-1,11395.0,gcp_kvm_cxl_bpftime_node1,measured
3291,19200,11312.7,-1,11719.7,gcp_kvm_cxl_bpftime_node1,measured
3292,19200,10784.4,-1,11206.8,gcp_kvm_cxl_bpftime_node1,measured
3293,19200,11222.2,-1,11654.5,gcp_kvm_cxl_bpftime_node1,measured
3294,19200,11598.8,-1,12046.5,gcp_kvm_cxl_bpftime_node1,measured
3295,19200,10902.0,-1,11320.2,gcp_kvm_cxl_bpftime_node1,measured
3296,19200,11253.2,-1,11649.4,gcp_kvm_cxl_bpftime_node1,measured
3297,19200,11178.5,-1,11500.7,gcp_kvm_cxl_bpftime_node1,measured
3298,19200,10638.2,-1,11096.9,gcp_kvm_cxl_bpftime_node1,measured
3299,19200,10820.0,-1,11244.4,gcp_kvm_cxl_bpftime_node1,measured
3300,19200,11572.8,-1,11684.3,gcp_kvm_cxl_bpftime_node1,measured
3301,19200,10873.6,-1,11335.7,gcp_kvm_cxl_bpftime_node1,measured
3302,19200,11265.8,-1,11699.0,gcp_kvm_cxl_bpftime_node1,measured
3303,19200,11130.0,-1,11497.9,gcp_kvm_cxl_bpftime_node1,measured
3304,19200,11371.8,-1,11771.6,gcp_kvm_cxl_bpftime_node1,measured
3305,19200,10821.3,-1,11175.0,gcp_kvm_cxl_bpftime_node1,measured
3306,19200,10804.5,-1,11147.1,gcp_kvm_cxl_bpftime_node1,measured
3307,19200,10888.5,-1,11253.1,gcp_kvm_cxl_bpftime_node1,measured
3308,19200,11103.9,-1,11613.0,gcp_kvm_cxl_bpftime_node1,measured
3309,19200,10550.6,-1,10967.4,gcp_kvm_cxl_bpftime_node1,measured
3310,19200,10867.7,-1,11232.7,gcp_kvm_cxl_bpftime_node1,measured
3311,19200,11012.3,-1,11353.4,gcp_kvm_cxl_bpftime_node1,measured
3312,19200,11081.1,-1,11436.4,gcp_kvm_cxl_bpftime_node1,measured
3313,19200,10804.0,-1,11084.5,gcp_kvm_cxl_bpftime_node1,measured
3314,19200,11205.8,-1,11599.1,gcp_kvm_cxl_bpftime_node1,measured
3315,19200,10660.9,-1,10953.3,gcp_kvm_cxl_bpftime_node1,measured
3316,19200,10584.4,-1,10854.8,gcp_kvm_cxl_bpftime_node1,measured
3317,19200,11056.5,-1,11335.6,gcp_kvm_cxl_bpftime_node1,measured
3318,19200,11125.2,-1,11471.0,gcp_kvm_cxl_bpftime_node1,measured
3319,19200,10985.3,-1,11453.9,gcp_kvm_cxl_bpftime_node1,measured
3320,19200,10786.8,-1,11189.4,gcp_kvm_cxl_bpftime_node1,measured
3321,19200,10804.5,-1,11002.2,gcp_kvm_cxl_bpftime_node1,measured
3322,19200,11003.5,-1,11470.5,gcp_kvm_cxl_bpftime_node1,measured
3323,19200,10959.3,-1,11394.0,gcp_kvm_cxl_bpftime_node1,measured
3324,19200,10597.1,-1,10934.0,gcp_kvm_cxl_bpftime_node1,measured
3325,19200,11342.4,-1,11703.6,gcp_kvm_cxl_bpftime_node1,measured
3326,19200,11273.4,-1,11700.2,gcp_kvm_cxl_bpftime_node1,measured
3327,19200,10981.1,-1,11409.0,gcp_kvm_cxl_bpftime_node1,measured
3328,19200,11240.9,-1,11681.9,gcp_kvm_cxl_bpftime_node1,measured
3329,19200,11133.0,-1,11556.1,gcp_kvm_cxl_bpftime_node1,measured
3330,19200,11015.1,-1,11477.8,gcp_kvm_cxl_bpftime_node1,measured
3331,19200,11391.8,-1,11835.6,gcp_kvm_cxl_bpftime_node1,measured
3332,19200,11240.2,-1,11680.5,gcp_kvm_cxl_bpftime_node1,measured
3333,19200,11430.7,-1,11849.3,gcp_kvm_cxl_bpftime_node1,measured
3334,19200,11384.1,-1,11818.6,gcp_kvm_cxl_bpftime_node1,measured
3335,19200,11153.1,-1,11466.9,gcp_kvm_cxl_bpftime_node1,measured
3336,19200,10691.6,-1,11159.6,gcp_kvm_cxl_bpftime_node1,measured
3337,19200,10500.5,-1,10841.8,gcp_kvm_cxl_bpftime_node1,measured
3338,19200,10531.3,-1,10999.2,gcp_kvm_cxl_bpftime_node1,measured
3339,19200,10523.0,-1,10902.1,gcp_kvm_cxl_bpftime_node1,measured
3340,19200,10475.9,-1,10934.1,gcp_kvm_cxl_bpftime_node1,measured
3341,19200,10624.1,-1,11088.2,gcp_kvm_cxl_bpftime_node1,measured
3342,19200,10866.7,-1,11433.7,gcp_kvm_cxl_bpftime_node1,measured
3343,19200,11153.2,-1,11526.0,gcp_kvm_cxl_bpftime_node1,measured
3344,19200,10954.3,-1,11334.3,gcp_kvm_cxl_bpftime_node1,measured
3345,19200,10916.4,-1,11246.8,gcp_kvm_cxl_bpftime_node1,measured
3346,19200,10806.6,-1,11176.4,gcp_kvm_cxl_bpftime_node1,measured
3347,19200,10734.0,-1,10995.7,gcp_kvm_cxl_bpftime_node1,measured
3348,19200,10821.0,-1,11338.7,gcp_kvm_cxl_bpftime_node1,measured
3349,19200,11405.4,-1,11789.5,gcp_kvm_cxl_bpftime_node1,measured
3350,19200,10838.4,-1,11293.7,gcp_kvm_cxl_bpftime_node1,measured
3351,19200,11238.1,-1,11575.0,gcp_kvm_cxl_bpftime_node1,measured
3352,19200,10669.5,-1,11053.9,gcp_kvm_cxl_bpftime_node1,measured
3353,19200,10894.3,-1,11347.9,gcp_kvm_cxl_bpftime_node1,measured
3354,19200,10960.1,-1,11382.2,gcp_kvm_cxl_bpftime_node1,measured
3355,19200,10699.9,-1,11209.5,gcp_kvm_cxl_bpftime_node1,measured
3356,19200,11213.4,-1,11685.1,gcp_kvm_cxl_bpftime_node1,measured
3357,19200,11418.7,-1,11733.7,gcp_kvm_cxl_bpftime_node1,measured
3358,19200,10859.3,-1,11168.5,gcp_kvm_cxl_bpftime_node1,measured
3359,19200,11331.0,-1,11611.0,gcp_kvm_cxl_bpftime_node1,measured
3360,19200,10866.4,-1,11154.9,gcp_kvm_cxl_bpftime_node1,measured
3361,19200,11208.8,-1,11655.2,gcp_kvm_cxl_bpftime_node1,measured
3362,19200,11185.6,-1,11602.0,gcp_kvm_cxl_bpftime_node1,measured
3363,19200,11105.8,-1,11528.2,gcp_kvm_cxl_bpftime_node1,measured
3364,19200,11119.9,-1,11538.1,gcp_kvm_cxl_bpftime_node1,measured
3365,19200,10589.7,-1,11034.2,gcp_kvm_cxl_bpftime_node1,measured
3366,19200,10635.3,-1,11065.4,gcp_kvm_cxl_bpftime_node1,measured
3367,19200,11037.2,-1,11491.6,gcp_kvm_cxl_bpftime_node1,measured
3368,19200,10943.2,-1,11238.3,gcp_kvm_cxl_bpftime_node1,measured
3369,19200,10944.8,-1,11461.5,gcp_kvm_cxl_bpftime_node1,measured
3370,19200,11353.3,-1,11715.3,gcp_kvm_cxl_bpftime_node1,measured
3371,19200,11144.4,-1,11491.4,gcp_kvm_cxl_bpftime_node1,measured
3372,19200,10988.9,-1,11331.3,gcp_kvm_cxl_bpftime_node1,measured
3373,19200,11499.8,-1,12007.3,gcp_kvm_cxl_bpftime_node1,measured
3374,19200,10600.2,-1,11076.6,gcp_kvm_cxl_bpftime_node1,measured
3375,19200,11224.2,-1,11664.1,gcp_kvm_cxl_bpftime_node1,measured
3376,19200,11378.7,-1,11844.4,gcp_kvm_cxl_bpftime_node1,measured
3377,19200,11019.0,-1,11373.0,gcp_kvm_cxl_bpftime_node1,measured
3378,19200,11091.0,-1,11423.4,gcp_kvm_cxl_bpftime_node1,measured
3379,19200,11305.9,-1,11593.8,gcp_kvm_cxl_bpftime_node1,measured
3380,19200,10924.9,-1,11377.0,gcp_kvm_cxl_bpftime_node1,measured
3381,19200,10592.9,-1,10927.8,gcp_kvm_cxl_bpftime_node1,measured
3382,19200,10531.3,-1,10865.3,gcp_kvm_cxl_bpftime_node1,measured
3383,19200,10590.2,-1,10862.0,gcp_kvm_cxl_bpftime_node1,measured
3384,19200,11009.9,-1,11356.7,gcp_kvm_cxl_bpftime_node1,measured
3385,19200,10856.2,-1,11054.1,gcp_kvm_cxl_bpftime_node1,measured
3386,19200,10941.8,-1,11294.4,gcp_kvm_cxl_bpftime_node1,measured
3387,19200,10798.2,-1,11315.4,gcp_kvm_cxl_bpftime_node1,measured
3388,19200,10547.9,-1,10878.2,gcp_kvm_cxl_bpftime_node1,measured
3389,19200,10952.0,-1,11372.3,gcp_kvm_cxl_bpftime_node1,measured
3390,19200,11335.0,-1,11625.9,gcp_kvm_cxl_bpftime_node1,measured
3391,19200,11396.5,-1,11802.0,gcp_kvm_cxl_bpftime_node1,measured
3392,19200,10653.6,-1,11077.9,gcp_kvm_cxl_bpftime_node1,measured
3393,19200,10867.0,-1,11200.0,gcp_kvm_cxl_bpftime_node1,measured
3394,19200,11346.2,-1,11755.7,gcp_kvm_cxl_bpftime_node1,measured
3395,19200,10779.9,-1,11008.9,gcp_kvm_cxl_bpftime_node1,measured
3396,19200,10677.1,-1,11099.6,gcp_kvm_cxl_bpftime_node1,measured
3397,19200,10785.8,-1,11180.1,gcp_kvm_cxl_bpftime_node1,measured
3398,19200,11133.9,-1,11467.0,gcp_kvm_cxl_bpftime_node1,measured
3399,19200,11136.7,-1,11598.6,gcp_kvm_cxl_bpftime_node1,measured
3400,19200,11105.5,-1,11429.9,gcp_kvm_cxl_bpftime_node1,measured
3401,19200,10632.1,-1,11081.9,gcp_kvm_cxl_bpftime_node1,measured
3402,19200,10663.9,-1,10874.1,gcp_kvm_cxl_bpftime_node1,measured
3403,19200,10944.5,-1,11348.2,gcp_kvm_cxl_bpftime_node1,measured
3404,19200,11091.7,-1,11489.6,gcp_kvm_cxl_bpftime_node1,measured
3405,19200,11174.5,-1,11525.7,gcp_kvm_cxl_bpftime_node1,measured
3406,19200,11293.5,-1,11592.5,gcp_kvm_cxl_bpftime_node1,measured
3407,19200,10565.3,-1,11027.6,gcp_kvm_cxl_bpftime_node1,measured
3408,19200,10460.9,-1,10920.5,gcp_kvm_cxl_bpftime_node1,measured
3409,19200,10661.1,-1,11013.7,gcp_kvm_cxl_bpftime_node1,measured
3410,19200,10612.6,-1,11071.8,gcp_kvm_cxl_bpftime_node1,measured
3411,19200,10970.5,-1,11424.9,gcp_kvm_cxl_bpftime_node1,measured
3412,19200,11082.7,-1,11518.8,gcp_kvm_cxl_bpftime_node1,measured
3413,19200,10546.7,-1,10982.0,gcp_kvm_cxl_bpftime_node1,measured
3414,19200,10693.9,-1,10976.7,gcp_kvm_cxl_bpftime_node1,measured
3415,19200,10650.7,-1,11083.8,gcp_kvm_cxl_bpftime_node1,measured
3416,19200,11345.4,-1,11888.8,gcp_kvm_cxl_bpftime_node1,measured
3417,19200,11157.9,-1,11439.0,gcp_kvm_cxl_bpftime_node1,measured
3418,19200,11243.5,-1,11620.0,gcp_kvm_cxl_bpftime_node1,measured
3419,19200,11042.3,-1,11484.7,gcp_kvm_cxl_bpftime_node1,measured
3420,19200,11192.1,-1,11565.0,gcp_kvm_cxl_bpftime_node1,measured
3421,19200,10688.5,-1,10978.3,gcp_kvm_cxl_bpftime_node1,measured
3422,19200,11079.9,-1,11499.8,gcp_kvm_cxl_bpftime_node1,measured
3423,19200,11109.7,-1,11646.9,gcp_kvm_cxl_bpftime_node1,measured
3424,19200,10867.7,-1,11313.7,gcp_kvm_cxl_bpftime_node1,measured
3425,19200,11166.8,-1,11651.5,gcp_kvm_cxl_bpftime_node1,measured
3426,19200,11426.3,-1,11848.0,gcp_kvm_cxl_bpftime_node1,measured
3427,19200,10994.6,-1,11446.3,gcp_kvm_cxl_bpftime_node1,measured
3428,19200,10673.8,-1,11018.4,gcp_kvm_cxl_bpftime_node1,measured
3429,19200,11237.4,-1,11518.9,gcp_kvm_cxl_bpftime_node1,measured
3430,19200,10977.9,-1,11406.0,gcp_kvm_cxl_bpftime_node1,measured
3431,19200,10927.5,-1,11344.9,gcp_kvm_cxl_bpftime_node1,measured
3432,19200,11147.7,-1,11484.5,gcp_kvm_cxl_bpftime_node1,measured
3433,19200,10914.1,-1,11206.9,gcp_kvm_cxl_bpftime_node1,measured
3434,19200,10945.0,-1,11487.6,gcp_kvm_cxl_bpftime_node1,measured
3435,19200,11166.0,-1,11523.9,gcp_kvm_cxl_bpftime_node1,measured
3436,19200,10855.8,-1,11260.4,gcp_kvm_cxl_bpftime_node1,measured
3437,19200,10674.5,-1,11095.7,gcp_kvm_cxl_bpftime_node1,measured
3438,19200,11038.7,-1,11315.6,gcp_kvm_cxl_bpftime_node1,measured
3439,19200,10626.6,-1,10929.1,gcp_kvm_cxl_bpftime_node1,measured
3440,19200,10972.2,-1,11278.6,gcp_kvm_cxl_bpftime_node1,measured
3441,19200,11087.0,-1,11651.0,gcp_kvm_cxl_bpftime_node1,measured
3442,19200,11174.3,-1,11589.4,gcp_kvm_cxl_bpftime_node1,measured
3443,19200,11175.7,-1,11692.9,gcp_kvm_cxl_bpftime_node1,measured
3444,19200,10734.7,-1,11286.1,gcp_kvm_cxl_bpftime_node1,measured
3445,19200,11174.5,-1,11687.3,gcp_kvm_cxl_bpftime_node1,measured
3446,19200,11066.2,-1,11343.6,gcp_kvm_cxl_bpftime_node1,measured
3447,19200,10959.9,-1,11370.6,gcp_kvm_cxl_bpftime_node1,measured
3448,19200,10540.4,-1,10914.2,gcp_kvm_cxl_bpftime_node1,measured
3449,19200,11221.3,-1,11523.5,gcp_kvm_cxl_bpftime_node1,measured
3450,19200,11132.4,-1,11595.6,gcp_kvm_cxl_bpftime_node1,measured
3451,19200,11296.9,-1,11742.3,gcp_kvm_cxl_bpftime_node1,measured
3452,19200,10791.9,-1,11226.6,gcp_kvm_cxl_bpftime_node1,measured
3453,19200,10876.9,-1,11173.8,gcp_kvm_cxl_bpftime_node1,measured
3454,19200,11028.6,-1,11518.3,gcp_kvm_cxl_bpftime_node1,measured
3455,19200,10914.8,-1,11366.5,gcp_kvm_cxl_bpftime_node1,measured
3456,19200,10879.6,-1,11327.7,gcp_kvm_cxl_bpftime_node1,measured
